Niveau,Leçon,Titre_Leçon,Position,Forme_JP,Traduction_EN,Traduction_FR,URL_EN,URL_FR,URL_JA
N2,Leçon 3,Limites et Restrictions,17/24,に越したことはない,There is nothing better than,Il n'y a rien de mieux que,https://bunpro.jp/grammar_points/%E3%81%AB%E8%B6%8A%E3%81%97%E3%81%9F%E3%81%93%E3%81%A8%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E8%B6%8A%E3%81%97%E3%81%9F%E3%81%93%E3%81%A8%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E8%B6%8A%E3%81%97%E3%81%9F%E3%81%93%E3%81%A8%E3%81%AF%E3%81%AA%E3%81%84
N2,Leçon 3,Limites et Restrictions,18/24,要するに,"To sum up, In short","En résumé, En bref",https://bunpro.jp/grammar_points/%E8%A6%81%E3%81%99%E3%82%8B%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E8%A6%81%E3%81%99%E3%82%8B%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E8%A6%81%E3%81%99%E3%82%8B%E3%81%AB
N2,Leçon 3,Limites et Restrictions,19/24,てからでないと,Not unless ~ cannot,À moins que,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A7%E3%81%AA%E3%81%84%E3%81%A8,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A7%E3%81%AA%E3%81%84%E3%81%A8,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A7%E3%81%AA%E3%81%84%E3%81%A8
N2,Leçon 3,Limites et Restrictions,20/24,なくはない,"It's not that…, Kind of, Somewhat","Ce n'est pas que ~, Un peu",https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%8F%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%8F%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%8F%E3%81%AF%E3%81%AA%E3%81%84
N2,Leçon 3,Limites et Restrictions,21/24,ない事には～ない,Unless you do something,À moins de faire quelque chose,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%93%E3%81%A8%E3%81%AB%E3%81%AF-%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%93%E3%81%A8%E3%81%AB%E3%81%AF-%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%93%E3%81%A8%E3%81%AB%E3%81%AF-%E3%81%AA%E3%81%84
N2,Leçon 3,Limites et Restrictions,22/24,ないではいられない,"Cannot help doing, Cannot resist",Ne peut s'empêcher de,https://bunpro.jp/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%AF%E3%81%84%E3%82%89%E3%82%8C%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%AF%E3%81%84%E3%82%89%E3%82%8C%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%81%AF%E3%81%84%E3%82%89%E3%82%8C%E3%81%AA%E3%81%84
N2,Leçon 3,Limites et Restrictions,23/24,ねばならない,"Must, Have to, Should","Doit, Doit absolument",https://bunpro.jp/grammar_points/%E3%81%AD%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%AD%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%AD%E3%81%B0%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84
N2,Leçon 3,Limites et Restrictions,24/24,給え,"(Please) do!, Ask to, Beg to",S'il vous plaît faites,https://bunpro.jp/grammar_points/%E3%81%9F%E3%81%BE%E3%81%88,https://bunpro.jp/fr/grammar_points/%E3%81%9F%E3%81%BE%E3%81%88,https://bunpro.jp/ja/grammar_points/%E3%81%9F%E3%81%BE%E3%81%88
N2,Leçon 4,Quand ou Pendant,1/18,の内で,"Of the, Amongst","Parmi, De",https://bunpro.jp/grammar_points/-%E3%81%AE%E3%81%86%E3%81%A1-%E3%81%A7,https://bunpro.jp/fr/grammar_points/-%E3%81%AE%E3%81%86%E3%81%A1-%E3%81%A7,https://bunpro.jp/ja/grammar_points/-%E3%81%AE%E3%81%86%E3%81%A1-%E3%81%A7
N2,Leçon 4,Quand ou Pendant,2/18,つつ,"While, And","Tout en, Pendant",https://bunpro.jp/grammar_points/%E3%81%A4%E3%81%A4,https://bunpro.jp/fr/grammar_points/%E3%81%A4%E3%81%A4,https://bunpro.jp/ja/grammar_points/%E3%81%A4%E3%81%A4
N2,Leçon 4,Quand ou Pendant,3/18,つつも,"Even while ~ing, Despite","Bien que ~, Malgré",https://bunpro.jp/grammar_points/%E3%81%A4%E3%81%A4-%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%A4%E3%81%A4-%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%A4%E3%81%A4-%E3%82%82
N2,Leçon 4,Quand ou Pendant,4/18,に際して,On the occasion of,À l'occasion de,https://bunpro.jp/grammar_points/%E3%81%AB%E9%9A%9B%E3%81%97%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E9%9A%9B%E3%81%97%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E9%9A%9B%E3%81%97%E3%81%A6
N2,Leçon 4,Quand ou Pendant,5/18,際に,"When, At the time of","Lors de, Au moment de",https://bunpro.jp/grammar_points/%E9%9A%9B%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E9%9A%9B%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E9%9A%9B%E3%81%AB
N2,Leçon 4,Quand ou Pendant,6/18,に当たって,"When doing, On the occasion","Lors de, À l'occasion de",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%82%E3%81%9F%E3%82%8A-%E3%81%AB%E3%81%82%E3%81%9F%E3%81%A3%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%82%E3%81%9F%E3%82%8A-%E3%81%AB%E3%81%82%E3%81%9F%E3%81%A3%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%82%E3%81%9F%E3%82%8A-%E3%81%AB%E3%81%82%E3%81%9F%E3%81%A3%E3%81%A6
N2,Leçon 4,Quand ou Pendant,7/18,を契機に,"As a good opportunity, As a trigger",Profiter de l'occasion pour,https://bunpro.jp/grammar_points/%E3%82%92%E5%A5%91%E6%A9%9F%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%92%E5%A5%91%E6%A9%9F%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%92%E5%A5%91%E6%A9%9F%E3%81%AB
N2,Leçon 4,Quand ou Pendant,8/18,つつある,#NOM?,"En train de ~, En cours de ~",https://bunpro.jp/grammar_points/%E3%81%A4%E3%81%A4%E3%81%82%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E3%81%A4%E3%81%A4%E3%81%82%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E3%81%A4%E3%81%A4%E3%81%82%E3%82%8B
N2,Leçon 4,Quand ou Pendant,9/18,～所に,"At the time, When, While","Au moment où, Quand",https://bunpro.jp/grammar_points/%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%AB%E3%83%BB%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%B8,https://bunpro.jp/fr/grammar_points/%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%AB%E3%83%BB%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%B8,https://bunpro.jp/ja/grammar_points/%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%AB%E3%83%BB%EF%BD%9E%E3%81%A8%E3%81%93%E3%82%8D%E3%81%B8
N2,Leçon 4,Quand ou Pendant,10/18,か～ないかのうちに,"Right after, As soon as, Barely","Juste après que, À peine",https://bunpro.jp/grammar_points/%E3%81%8B-%E3%81%AA%E3%81%84%E3%81%8B%E3%81%AE%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%8B-%E3%81%AA%E3%81%84%E3%81%8B%E3%81%AE%E3%81%86%E3%81%A1%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%8B-%E3%81%AA%E3%81%84%E3%81%8B%E3%81%AE%E3%81%86%E3%81%A1%E3%81%AB
N2,Leçon 4,Quand ou Pendant,11/18,掛けに,"On the way to, As you go",En chemin vers,https://bunpro.jp/grammar_points/%E3%81%8C%E3%81%91%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%8C%E3%81%91%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%8C%E3%81%91%E3%81%AB
N2,Leçon 4,Quand ou Pendant,12/18,ていては,If one keeps doing something,Si on continue de ~,https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%84%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%84%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%84%E3%81%A6%E3%81%AF
N2,Leçon 4,Quand ou Pendant,13/18,ところだった②,"Was just about to, In the middle of",Était sur le point de,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0%E3%81%A3%E3%81%9F2,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0%E3%81%A3%E3%81%9F2,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A0%E3%81%A3%E3%81%9F2
N2,Leçon 4,Quand ou Pendant,14/18,どころではない,"Not the time for, Far from",Ce n'est pas le moment pour,https://bunpro.jp/grammar_points/%E3%81%A9%E3%81%93%E3%82%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%A9%E3%81%93%E3%82%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%A9%E3%81%93%E3%82%8D%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84
N2,Leçon 4,Quand ou Pendant,15/18,振りに,For the first time in ~,Pour la première fois depuis,https://bunpro.jp/grammar_points/%E3%81%B6%E3%82%8A%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%B6%E3%82%8A%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%B6%E3%82%8A%E3%81%AB
N2,Leçon 4,Quand ou Pendant,16/18,～ては,"If, With, Since","Si, Puisque",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%AF
N2,Leçon 4,Quand ou Pendant,17/18,～ては～ては,"Repeating action, If","Action répétée, Si",https://bunpro.jp/grammar_points/%E3%81%A6%E3%81%AF-%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%A6%E3%81%AF-%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%A6%E3%81%AF-%E3%81%A6%E3%81%AF
N2,Leçon 4,Quand ou Pendant,18/18,も又,"Too, Also (with emphasis), Again","Aussi, Également (emphase)",https://bunpro.jp/grammar_points/%E3%82%82%E5%8F%88,https://bunpro.jp/fr/grammar_points/%E3%82%82%E5%8F%88,https://bunpro.jp/ja/grammar_points/%E3%82%82%E5%8F%88
N2,Leçon 5,Tout commence ou se termine,1/18,結果,As a result of,En conséquence de,https://bunpro.jp/grammar_points/%E7%B5%90%E6%9E%9C%E3%83%BB%E3%81%AE%E7%B5%90%E6%9E%9C,https://bunpro.jp/fr/grammar_points/%E7%B5%90%E6%9E%9C%E3%83%BB%E3%81%AE%E7%B5%90%E6%9E%9C,https://bunpro.jp/ja/grammar_points/%E7%B5%90%E6%9E%9C%E3%83%BB%E3%81%AE%E7%B5%90%E6%9E%9C
N2,Leçon 5,Tout commence ou se termine,2/18,以来,"Since, Henceforth","Depuis, Désormais",https://bunpro.jp/grammar_points/%E4%BB%A5%E6%9D%A5,https://bunpro.jp/fr/grammar_points/%E4%BB%A5%E6%9D%A5,https://bunpro.jp/ja/grammar_points/%E4%BB%A5%E6%9D%A5
N2,Leçon 5,Tout commence ou se termine,3/18,に先立ち,"Before, Prior to","Avant, Avant de",https://bunpro.jp/grammar_points/%E3%81%AB%E5%85%88%E7%AB%8B%E3%81%A1,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E5%85%88%E7%AB%8B%E3%81%A1,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E5%85%88%E7%AB%8B%E3%81%A1
N2,Leçon 5,Tout commence ou se termine,4/18,果たして,"Wonder if really?, Sure enough","Vraiment ?, Effectivement",https://bunpro.jp/grammar_points/%E3%81%AF%E3%81%9F%E3%81%97%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AF%E3%81%9F%E3%81%97%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AF%E3%81%9F%E3%81%97%E3%81%A6
N2,Leçon 5,Tout commence ou se termine,5/18,甲斐がある,"To be worth, To pay off",Valoir la peine de,https://bunpro.jp/grammar_points/%E7%94%B2%E6%96%90%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/fr/grammar_points/%E7%94%B2%E6%96%90%E3%81%8C%E3%81%82%E3%82%8B,https://bunpro.jp/ja/grammar_points/%E7%94%B2%E6%96%90%E3%81%8C%E3%81%82%E3%82%8B
N2,Leçon 5,Tout commence ou se termine,6/18,やがて,"Before long, Eventually","Bientôt, Finalement",https://bunpro.jp/grammar_points/%E3%82%84%E3%81%8C%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%82%84%E3%81%8C%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%82%84%E3%81%8C%E3%81%A6
N2,Leçon 5,Tout commence ou se termine,7/18,したがって,"Therefore, Thus, As a result","Donc, Ainsi",https://bunpro.jp/grammar_points/%E3%81%97%E3%81%9F%E3%81%8C%E3%81%A3%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%97%E3%81%9F%E3%81%8C%E3%81%A3%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%97%E3%81%9F%E3%81%8C%E3%81%A3%E3%81%A6
N2,Leçon 5,Tout commence ou se termine,8/18,挙句,"After, In the end, Eventually","Finalement, En fin de compte",https://bunpro.jp/grammar_points/%E3%81%82%E3%81%92%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%82%E3%81%92%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%82%E3%81%92%E3%81%8F
N2,Leçon 5,Tout commence ou se termine,9/18,切っ掛け,"Lead to, An opportunity, A trigger","Point de départ, Occasion",https://bunpro.jp/grammar_points/%E3%81%8D%E3%81%A3%E3%81%8B%E3%81%91,https://bunpro.jp/fr/grammar_points/%E3%81%8D%E3%81%A3%E3%81%8B%E3%81%91,https://bunpro.jp/ja/grammar_points/%E3%81%8D%E3%81%A3%E3%81%8B%E3%81%91
N2,Leçon 5,Tout commence ou se termine,10/18,にかけては,"When it comes to, Concerning",Quand il s'agit de,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%8B%E3%81%91%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%8B%E3%81%91%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%8B%E3%81%91%E3%81%A6%E3%81%AF
N2,Leçon 5,Tout commence ou se termine,11/18,疾っくに,"Already, A long time ago",Déjà depuis longtemps,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%A3%E3%81%8F%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%A3%E3%81%8F%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%A3%E3%81%8F%E3%81%AB
N2,Leçon 5,Tout commence ou se termine,12/18,未だに,"Still, Not yet, Even now","Encore, Pas encore",https://bunpro.jp/grammar_points/%E6%9C%AA%E3%81%A0%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E6%9C%AA%E3%81%A0%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E6%9C%AA%E3%81%A0%E3%81%AB
N2,Leçon 5,Tout commence ou se termine,13/18,を元に,"Based on, From, According to","Basé sur, D'après",https://bunpro.jp/grammar_points/%E3%82%92%E3%82%82%E3%81%A8%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E3%82%92%E3%82%82%E3%81%A8%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E3%82%92%E3%82%82%E3%81%A8%E3%81%AB
N2,Leçon 5,Tout commence ou se termine,14/18,からには,"As long as, Since, Given","Puisque, Étant donné que",https://bunpro.jp/grammar_points/%E3%81%8B%E3%82%89%E3%81%AB%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%8B%E3%82%89%E3%81%AB%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%8B%E3%82%89%E3%81%AB%E3%81%AF
N2,Leçon 5,Tout commence ou se termine,15/18,いつの間にか,"Suddenly, Without noticing","Soudainement, Sans s'en rendre compte",https://bunpro.jp/grammar_points/%E3%81%84%E3%81%A4%E3%81%AE%E9%96%93%E3%81%AB%E3%81%8B,https://bunpro.jp/fr/grammar_points/%E3%81%84%E3%81%A4%E3%81%AE%E9%96%93%E3%81%AB%E3%81%8B,https://bunpro.jp/ja/grammar_points/%E3%81%84%E3%81%A4%E3%81%AE%E9%96%93%E3%81%AB%E3%81%8B
N2,Leçon 5,Tout commence ou se termine,16/18,一旦,"Once..., Temporarily","Une fois..., Temporairement",https://bunpro.jp/grammar_points/%E4%B8%80%E6%97%A6,https://bunpro.jp/fr/grammar_points/%E4%B8%80%E6%97%A6,https://bunpro.jp/ja/grammar_points/%E4%B8%80%E6%97%A6
N2,Leçon 5,Tout commence ou se termine,17/18,は元より,"Not only but also, Let alone",Non seulement... mais aussi,https://bunpro.jp/grammar_points/%E3%81%AF%E3%82%82%E3%81%A8%E3%82%88%E3%82%8A,https://bunpro.jp/fr/grammar_points/%E3%81%AF%E3%82%82%E3%81%A8%E3%82%88%E3%82%8A,https://bunpro.jp/ja/grammar_points/%E3%81%AF%E3%82%82%E3%81%A8%E3%82%88%E3%82%8A
N2,Leçon 5,Tout commence ou se termine,18/18,そうにない,"Unlikely to, Showing no signs of",Peu probable que,https://bunpro.jp/grammar_points/%E3%81%9D%E3%81%86%E3%81%AB%E3%81%AA%E3%81%84,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%81%86%E3%81%AB%E3%81%AA%E3%81%84,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%81%86%E3%81%AB%E3%81%AA%E3%81%84
N2,Leçon 6,"Pour et Contre, Avec et Sans",1/20,に反して,"Go against, Contrary to",Aller à l'encontre de,https://bunpro.jp/grammar_points/%E3%81%AB%E5%8F%8D%E3%81%97%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E5%8F%8D%E3%81%97%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E5%8F%8D%E3%81%97%E3%81%A6
N2,Leçon 6,"Pour et Contre, Avec et Sans",2/20,逆に,On the contrary,Au contraire,https://bunpro.jp/grammar_points/%E9%80%86%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E9%80%86%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E9%80%86%E3%81%AB
N2,Leçon 6,"Pour et Contre, Avec et Sans",3/20,反面,"While, On the other hand","D'un autre côté, Tandis que",https://bunpro.jp/grammar_points/%E5%8F%8D%E9%9D%A2,https://bunpro.jp/fr/grammar_points/%E5%8F%8D%E9%9D%A2,https://bunpro.jp/ja/grammar_points/%E5%8F%8D%E9%9D%A2
N2,Leçon 6,"Pour et Contre, Avec et Sans",4/20,抜く,"Completely, See through, To the end","Jusqu'au bout, Complètement",https://bunpro.jp/grammar_points/%E6%8A%9C%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E6%8A%9C%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E6%8A%9C%E3%81%8F
N2,Leçon 6,"Pour et Contre, Avec et Sans",5/20,抜きで,"Without, Unless","Sans, À moins de",https://bunpro.jp/grammar_points/%E6%8A%9C%E3%81%8D%E3%81%A7,https://bunpro.jp/fr/grammar_points/%E6%8A%9C%E3%81%8D%E3%81%A7,https://bunpro.jp/ja/grammar_points/%E6%8A%9C%E3%81%8D%E3%81%A7
N2,Leçon 6,"Pour et Contre, Avec et Sans",6/20,愈々,"At last, Finally, More and more","Enfin, Finalement",https://bunpro.jp/grammar_points/%E3%81%84%E3%82%88%E3%81%84%E3%82%88,https://bunpro.jp/fr/grammar_points/%E3%81%84%E3%82%88%E3%81%84%E3%82%88,https://bunpro.jp/ja/grammar_points/%E3%81%84%E3%82%88%E3%81%84%E3%82%88
N2,Leçon 6,"Pour et Contre, Avec et Sans",7/20,ずに済む,"Get by without, To get away with",S'en sortir sans faire,https://bunpro.jp/grammar_points/%E3%81%9A%E3%81%AB%E6%B8%88%E3%82%80,https://bunpro.jp/fr/grammar_points/%E3%81%9A%E3%81%AB%E6%B8%88%E3%82%80,https://bunpro.jp/ja/grammar_points/%E3%81%9A%E3%81%AB%E6%B8%88%E3%82%80
N2,Leçon 6,"Pour et Contre, Avec et Sans",8/20,に応じて,"Depending on, In response to","En fonction de, En réponse à",https://bunpro.jp/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%98%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%98%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%98%E3%81%A6
N2,Leçon 6,"Pour et Contre, Avec et Sans",9/20,を通じて,"Through, Via, Throughout","À travers, Via",https://bunpro.jp/grammar_points/%E3%82%92%E9%80%9A%E3%81%98%E3%81%A6-%E3%82%92%E9%80%9A%E3%81%97%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%82%92%E9%80%9A%E3%81%98%E3%81%A6-%E3%82%92%E9%80%9A%E3%81%97%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%82%92%E9%80%9A%E3%81%98%E3%81%A6-%E3%82%92%E9%80%9A%E3%81%97%E3%81%A6
N2,Leçon 6,"Pour et Contre, Avec et Sans",10/20,に応えて,"In response to, Meet",En réponse à,https://bunpro.jp/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%88%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%88%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E5%BF%9C%E3%81%88%E3%81%A6
N2,Leçon 6,"Pour et Contre, Avec et Sans",11/20,それとも,"Or, Or else, Rather","Ou bien, Ou plutôt",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A8%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A8%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%8C%E3%81%A8%E3%82%82
N2,Leçon 6,"Pour et Contre, Avec et Sans",12/20,にしたら,From the point of view of,Du point de vue de,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%97%E3%81%9F%E3%82%89,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%97%E3%81%9F%E3%82%89,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%97%E3%81%9F%E3%82%89
N2,Leçon 6,"Pour et Contre, Avec et Sans",13/20,にしても～にしても,Regardless of whether,Que ce soit ~ ou ~,https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82-%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82-%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82-%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82
N2,Leçon 6,"Pour et Contre, Avec et Sans",14/20,としては,"As a, For a","En tant que, Pour",https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%81%AF
N2,Leçon 6,"Pour et Contre, Avec et Sans",15/20,としても,"Even if (assuming), Also as",Même si l'on suppose que,https://bunpro.jp/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%A8%E3%81%97%E3%81%A6%E3%82%82
N2,Leçon 6,"Pour et Contre, Avec et Sans",16/20,それにしても,"Nevertheless, Even so","Néanmoins, Quand même",https://bunpro.jp/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/fr/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82,https://bunpro.jp/ja/grammar_points/%E3%81%9D%E3%82%8C%E3%81%AB%E3%81%97%E3%81%A6%E3%82%82
N2,Leçon 6,"Pour et Contre, Avec et Sans",17/20,ぬ,Classical negative (ない),Négatif classique,https://bunpro.jp/grammar_points/%E3%81%AC,https://bunpro.jp/fr/grammar_points/%E3%81%AC,https://bunpro.jp/ja/grammar_points/%E3%81%AC
N2,Leçon 6,"Pour et Contre, Avec et Sans",18/20,事無く,Without ~ing,Sans ~,https://bunpro.jp/grammar_points/%E3%81%93%E3%81%A8%E3%81%AA%E3%81%8F,https://bunpro.jp/fr/grammar_points/%E3%81%93%E3%81%A8%E3%81%AA%E3%81%8F,https://bunpro.jp/ja/grammar_points/%E3%81%93%E3%81%A8%E3%81%AA%E3%81%8F
N2,Leçon 6,"Pour et Contre, Avec et Sans",19/20,にて,"In, At, With, By","Dans, À, Avec, Par",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%A6,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%A6,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%A6
N2,Leçon 6,"Pour et Contre, Avec et Sans",20/20,には,"In order to, In regard to","Pour, À cet égard",https://bunpro.jp/grammar_points/%E3%81%AB%E3%81%AF,https://bunpro.jp/fr/grammar_points/%E3%81%AB%E3%81%AF,https://bunpro.jp/ja/grammar_points/%E3%81%AB%E3%81%AF
N2,Leçon 7,Pensées et Expressions,1/23,思う様に,"As one hopes, As desired",Comme on l'espère,https://bunpro.jp/grammar_points/%E6%80%9D%E3%81%86%E3%82%88%E3%81%86%E3%81%AB,https://bunpro.jp/fr/grammar_points/%E6%80%9D%E3%81%86%E3%82%88%E3%81%86%E3%81%AB,https://bunpro.jp/ja/grammar_points/%E6%80%9D%E3%81%86%E3%82%88%E3%81%86%E3%81%AB
